Row,z_1,z_2
0,-1.2427835196667834,-0.04840440896398743
1,-1.2092355747832537,0.11381296526443527
2,-1.0463498578168549,-0.24613471481952487
3,,
4,-0.11394732024381239,-0.3496636275261755
5,-0.7297884391072875,-0.44608294399131787
6,-0.3145553138074729,0.40398923680366594
