Row,kDN,N1,CL,DCP
38,0.0994975979209464,0.24925715289102882,0.034883650089094956,0.0004309770136077992
39,0.19872706215681413,0.0010992889914666296,0.03839768335485522,0.00031081452334575976
40,-0.0005958805790206175,0.0009637250985336164,0.0379165396919133,0.0006490990951809043
41,-0.0006546173874968722,-0.0010394914246344318,0.03611614449690557,-0.00039338313721272054
42,0.09930424604619731,0.0027356572356212463,0.0368826309999704,0.00024802371503847113
43,-0.00047754557247423973,0.001166752304364131,0.03661256412884804,-0.0010830287424677947
44,0.29999694233502994,0.5007615664681774,0.40980044355169754,0.9681749255624894
45,-0.0018584624922214433,0.5001384396201166,0.03650248892895042,-0.0011459225557755508
46,0.0016461218295588489,-0.001518368151437501,0.0356219374552089,0.0003066310441911827
47,7.994596709834335e-05,0.0006049918380463341,0.03700743487030437,-0.000755845511133226
48,0.0013342521714541148,-0.002018307528873067,0.035197607740725834,-0.0014160845856368766
49,0.0003264589765868803,-0.0010616599591105054,0.035083402579592624,-0.0024601047483095665
50,0.0010847496966994335,0.00035557950972796705,0.036140096477702444,0.0012780651028712886
51,0.000842031506022896,-0.00022529827255568584,0.03590052827522639,-0.0008857924262772894
52,0.0006155777939389472,-0.0012305657363705783,0.035147622474257234,-0.00034052552206454236
53,-0.000918207242546275,0.0014888193520900706,0.037025136187351655,-0.0019024157851004221
54,0.0006531006607877547,2.139856410587941e-05,0.034312407061234396,0.0016236879204005676
55,-0.0010245687531798403,-0.0017386222921360968,0.0349037957051372,0.0004732824752446204
56,0.0009402232536274118,1.4018012391132462e-05,0.03688422600121905,-0.001423105321907278
57,0.0005904672632042108,-0.00025554692654403084,0.036398471054456025,-0.00043772697390573215
58,-0.000822019980841788,0.0011243555908024957,0.03629743464843461,0.0001618006086755082
59,-0.0015430995208453922,0.0009660397251666059,0.03795664032595208,-0.0006530502934965146
60,-0.002487937326197842,-0.000268162852138588,0.02803387402967252,0.16646921144423205
61,0.19973327017206483,0.00010992785356677554,0.029043182003347597,0.16650949400435539
62,0.4006039358214597,0.5000948217703222,0.10581094278502143,0.16745790326802432
63,0.2009418863945128,0.0011741820056741278,0.027810552119694215,0.03201289635636769
64,0.0023516058018834816,0.00022532661757192443,0.029814589376653728,0.03063175316736668
65,-0.0018329898870125545,-0.0004855305025222878,0.0285130789944049,0.03131914848191232
66,0.3994394936193257,0.49863307086890196,0.028019033092189883,0.032777804170090324
67,0.3988442010121779,0.9995223247681123,0.09962621688534279,0.03282517064708829
68,-0.001223857009296819,0.0010777040620603756,0.03012494515819469,0.031579269219709855
69,0.3995675231798349,-0.00035081158941357337,0.03001341481497527,0.1682708565039436
70,0.000477798315960606,-0.0001572058407696439,0.029486280046316673,0.030683810173439588
71,0.3981074584212719,-0.0005705363316883901,0.44297127315264273,0.001175832543308949
72,0.5002722567116189,-0.0016463167323304527,0.030880096882557863,0.029911929191954456
73,0.00017117784677957732,-0.000408178810573594,0.027888892405768344,0.03357801765053736
74,0.9013015428161577,0.0007127231949834624,0.04199892108424177,-0.0009051215679798543
75,0.19950859862498124,-0.0008752879898350453,0.028684355902867435,0.0006021785148288684
76,-7.014119992222957e-05,0.00016977602690522475,0.030622968815647775,0.031178912873438058
77,0.10008077181235776,0.0007013325671412774,0.028175624228716417,0.030405161052736416
78,0.0009257883333652759,0.000985159804265816,0.02919457085898981,0.031638903209462596
79,-0.0006913988895954071,0.0006260371957678702,0.0275721613310152,0.0321811020088181
80,0.29828345596498196,0.00039243692800250635,0.028792284432228577,0.03260424707037976
81,0.0008046629115994914,-0.0014775149503734226,0.028870869318757774,0.030972366955721052
82,0.3009126779048797,0.2513556445019916,0.030474387302596807,0.03355855129142001
83,0.0017532902590829073,-0.0008266323429398546,0.029289788530728753,0.031862620193533704
84,0.7001722093509536,0.4996370352569861,0.963566703428112,0.9768579744399328
85,0.0012891618202063356,0.00012568070934073473,0.02868974982788167,0.03298617532710674
86,-0.0009332780660099698,0.0008926283638219335,0.027657726873208797,0.033221406202477544
87,0.0005514837797364662,-0.0003826962613335935,0.028313556645423458,0.030825706716815095
88,-0.0003142451826545665,-2.9773234943834035e-05,0.029525423337002157,0.03174519723416847
89,0.0001318998973015165,-0.0004703298443559947,0.0318653336396733,0.029454237102811445
90,0.0004381229047675425,-4.1678773982030345e-05,0.030440892401970145,0.031004635262160546
91,-0.00014450995748302312,-0.0008630379348730743,0.029039708592740188,0.031304571412288804
92,-0.0015709984485813891,-0.001450177650281174,0.028422485993276212,0.031030693159567777
93,0.0003258083034806652,-0.0002413660542081776,0.030259241402250472,0.16607695351383883
94,-0.0015907382141941292,-0.00012209973900193243,0.0289948919576476,0.030686056214816643
95,-0.0006894799814455858,-0.0023131318765358786,0.028170475047445496,0.030578760323664526
96,0.39868837621706676,0.0004616668804104449,0.030096004477018823,-0.0011246543686274772
97,0.19919941832557897,-7.982164965995061e-05,0.029617091195896342,0.03045203277687149
98,0.09889352524863504,0.0007973715173041573,0.02707405062883282,0.028957155025259446
99,0.3002585679833605,0.00048664731181667723,0.03463901913126905,0.03349635181591663
100,-8.543215777796122e-05,0.0011700173057385568,0.0292306457689597,0.030230895484428137
101,0.09981945729739114,-0.0008510014892888683,0.02903821246256708,0.031552460920211904
102,-0.0008210029912590202,0.0002812279982199483,0.02958092600635902,0.03174753800102229
103,-0.0016492508697887943,-0.0017556599070946137,0.028508407135163803,0.030819012112645882
104,-0.00033454692098542954,0.00011337934085669812,0.029383418459992733,0.030962959434005875
105,0.00011407278737908644,0.00029550230788624715,0.03008141245055173,0.030160996544601963
106,-0.0004962845450277229,9.17131347776568e-05,0.02978886553425873,0.033012278499916996
107,0.00022377949758348132,-0.0003115350829534934,0.028309281659875046,0.03058200881308069
108,0.00027930608501123617,0.0012540786330872925,0.030026743156367212,0.03136256789837
109,-0.0006131333998665947,-0.00012566301571037094,0.02912917420467683,0.030921409893136863
110,0.2998646726889467,0.0018985265569404564,0.029818159573548667,0.03225557184870203
111,0.09911398593548666,-0.0011871021353275107,0.029886351608728483,0.03082427996911286
112,0.0005775596988676845,0.0008223226687680883,0.029440209704974265,0.03120310235209058
113,0.19972316402625614,-0.0017184492953248333,0.029255587545158286,0.033316902482958786
114,-0.0009733452662113682,0.001693053009553204,0.029710747990933505,0.03336384352534735
115,0.0001873094403301956,-9.645664160057455e-05,0.02867303406068371,0.032062934829582765
116,-0.00082647544219737,0.0007654912265567707,0.028231318851969563,0.03126228465342403
117,-0.00048807017323517843,0.001464410851990321,0.028920686560142253,0.032343772219175206
118,-0.0015334629449089902,-0.00026273405470148166,0.02852620504707135,0.030774577507559006
119,0.6006625068046979,1.0006877190137664,0.032151369938481195,0.033362166840812855
120,0.0015549417041162493,-0.00020571277665777332,0.028423892263547006,0.03318544883208211
121,0.3004028062712364,-0.000270805141931627,0.02798359793854834,0.030838567870532577
122,0.3995452863164611,1.0015886341768407,0.028959549271619093,0.031041959425220117
123,0.00048227721046824844,-0.001769597734170479,0.030219564686757225,0.03194554781562735
124,0.2014098392319486,0.49985811662062557,0.02906482565343159,0.030944085184605345
125,0.0007197336328568591,-0.0010091272633955138,0.029214594729366137,0.03220538447741754
126,-0.001196393707464697,-0.0006098737179643717,0.03050761757594751,0.03427027979102809
127,0.0001151381806327507,-0.0005537909820448864,0.029220820206894954,0.03185352752080199
128,0.0008054420539510185,-0.0008505863945767385,0.029622811658860333,0.03179772613448246
129,0.000673331707358955,-0.0005030667870219736,0.03016874091147938,0.030474698569841904
130,0.0004722102905811783,0.0007471733945612905,0.029739467388382897,0.03193406295447659
131,0.09884727536377855,-3.474675999309758e-05,0.055697805393129775,0.025539915758526145
132,-0.00035321218186684834,0.0013063139707759706,0.05601175050039958,0.025542093290385124
133,0.0016076923020080641,2.4998900083520016e-05,0.053505904644166866,0.02476238845824566
134,0.0008999577961518151,0.0009189799492187258,0.05532887300300046,0.02609254578287045
135,0.30099414170402633,0.49973977672031794,0.056390644951601517,0.0238104397486427
136,0.0011705395400311415,-0.00018089254729434576,0.05414896354716925,0.025051718983477442
137,-0.0010529736785287735,-0.00040407643088979006,0.055150528072539576,0.02538577032304067
138,0.09856182778218694,-0.00022570275462635063,0.05668801949132768,0.02524033818103065
139,0.09975775556697702,0.00029601032533016714,0.05534725559722236,0.02567303066206943
140,0.1001152535462532,-0.0003048091868441248,0.05608419049701816,0.0019264421716143456
141,-0.0016668661321168892,-0.0023047596691010918,0.05601858596906792,0.0010273118942526996
142,0.0012220160222495607,0.0026221281942459245,0.05541061728495003,-0.0016816923230475217
143,0.09982465803901026,0.0012898492357733755,0.05677977993535039,0.026082962685594967
144,0.09988915715792758,0.0006943338163925933,0.054498138033096534,0.023319034985681643
145,0.0025334100708433315,-0.0005026600424350876,0.05542762457095792,0.002127244137059811
146,-0.0007960921941479886,7.185292694488157e-05,0.05570970945151245,0.00065684748371489
147,-0.00020128758812672448,-0.00044349650094778416,0.05594794490640663,0.026484221028962352
148,-0.0009143306949126234,-0.00023132861251129761,0.05526809190997453,0.02371829742866492
149,1.0929703438897129e-06,-0.001753839779769452,0.05678690399810627,0.024840899810458398
150,2.3478690087596287e-05,0.0011282393911270403,0.055010500324454197,0.025737945747597846
151,0.002136442294897407,-0.001121528423473008,0.056402054105047075,0.02524659415170982
152,-0.0009442127142090026,0.0005684082984300858,0.057367661176396315,0.025592419897669336
153,0.0006566727042831165,-0.0010404747828524643,0.056601760779583135,0.026272096257286503
154,0.00018831615327395088,-0.0016946910679950114,0.05564782116058605,0.02527679348978879
155,0.09980447826401723,-0.0015783691648867226,0.05559792520858713,0.02514536544053733
156,0.00042220756362615385,0.0016806557312406046,0.05339257443660822,0.024930460984055214
157,-0.0010586380904766184,-0.0023822757330686077,0.05662939848923528,0.024398214011232267
158,-0.0002579946461105933,-0.0007421427519787301,0.05516329679176293,-0.0004073789771955374
159,-0.0021519217077019524,-0.0003712605446246628,0.05572800842479633,0.024597409813191445
160,-8.762424334710443e-05,0.0010282398315392598,0.054412932110134274,0.02464123971463015
161,0.0012400983906047326,9.492374497652688e-06,0.05423962418892176,0.025427647431731874
162,-0.0006797642539402564,0.00031572749961308064,0.05588058224028664,0.8326638614234374
163,0.10016850682882325,0.24883310631999317,0.055258986857209105,0.024140911972560613
164,0.001184501389506768,0.14252614666439387,0.054863328363840454,0.025111980260467928
165,0.0005966597713663799,0.0006548945474400515,0.054901233938917965,0.02378155778773944
166,0.0995045162482994,0.0006329434714526204,0.05660267766572582,0.02422207432249966
167,0.00026289916191539307,0.0009267547953611736,0.055704065589295,0.0246607277907942
168,-0.0010073795765067391,-0.0004834160242598871,0.05420485878358602,0.025635693453578624
169,0.0010975127137113421,0.0004044662890939862,0.056048980819441103,0.02376632127313413
170,0.00048457300414071405,0.0009026786480855967,0.05555650118340581,0.025921756178059006
171,0.0008640763145684053,0.000287109039960188,0.056516316114642376,0.025205358741186373
172,0.0003369561039631396,0.0003638781768810762,0.05571021327213014,0.024719203508640195
173,0.00023847180496718124,0.0004249217009942498,0.05580585743939855,0.025262441483916303
174,0.0012596584860080225,-0.002241578504922383,0.054823963461099974,0.024530375773701367
175,0.0006407992384885518,0.00031871278273514267,0.05698973625367338,0.02514741709580613
176,0.00035369755926909624,0.002727678782551655,0.05427271626176425,9.448273743119332e-05
177,-0.00032889501881365,0.0022863152635711446,0.05454728401589909,0.0009215593360818412
178,-0.0009354200450873172,2.542381566276436e-05,0.05588028428660218,0.02670916163564972
