instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_LSC,feature_LSR,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_Usefulness,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
88,0.029140397697540843,0.027082017906635558,0.031746031746031744,0.5,0.0,0.3380281690140845,0.3730868075228365,0.0,0.26495610769782796,1.0,0.8,0.7464788732394366,0.0,0.030916496284613897,0.1089026895404598,0.0015166523325691958,0.018016221892424456,0.0132705477995963,0.0005955083170091327,0.04555311326894852
89,0.029140398000154888,0.027082018074169267,0.031746031746031744,0.6153846153846154,0.0,0.4225352112676056,0.4633691407276437,0.0,0.32482151308132723,1.0,0.8,0.5915492957746479,0.0,0.01998623035430307,0.02094425011594208,0.009557399689168765,0.020494772442428325,0.01686897113635579,0.00409043982506321,0.07695623583421482
90,0.02914039769792831,0.02708201790702197,0.031746031746031744,0.5384615384615384,0.0,0.3661971830985915,0.40643413268004935,0.0,0.267579375062882,1.0,0.8,0.647887323943662,0.0,0.030916496284613897,0.1089026895404598,0.0025610927705922715,0.01801622189242468,0.012608148691530164,0.0010008622330211295,0.04564186570373284
91,0.02914042162765884,0.027082031137792395,0.031746031746031744,0.576923076923077,0.0,0.5352112676056338,0.5577611691326441,0.0,0.2980622001068923,1.0,0.8,0.647887323943662,0.0,0.01998623035430307,0.019872245384089153,0.005146266768412119,0.020494766764165624,0.017231405761302443,0.003190050987891594,0.0765514913420341
92,0.029140424245378216,0.02708203258515063,0.031746031746031744,0.6538461538461539,0.0,0.5633802816901409,0.5226691573198766,0.0,0.2995755129550357,1.0,0.8,0.647887323943662,0.0,0.089194582646271,0.1575291739527419,0.04953683278596299,0.030004579632751053,0.03721205226470578,0.004082595112781251,0.09044541177976202
93,0.029255875749596538,0.027145846294787668,0.16666666666666663,0.6538461538461539,0.0,0.8450704225352113,0.6401773882347543,0.0,0.30109185393963367,1.0,0.8,0.7323943661971831,0.0,0.04758404934346621,0.1326533727624204,0.06557514361468568,0.01738123307862024,0.026160605116746144,0.02245327268149032,0.08486228257614381
94,0.029140511899174548,0.02708213205296378,0.031746031746031744,0.6538461538461539,0.0,0.7605633802816901,0.5978202687127923,0.0,0.4053088534030942,1.0,0.8,0.647887323943662,0.0,0.01998623035430307,0.020930557734788684,0.026976774717688393,0.02049477031703497,0.01686897113635579,0.00752037529530156,0.035541237575742464
95,0.029140417941650343,0.02708203814094129,0.031746031746031744,0.6153846153846154,0.0,0.7464788732394366,0.48342613371927967,0.0,0.4161758727289978,1.0,0.8,0.6338028169014085,0.0,0.02427816301689323,0.10578474046748686,0.010117077455287251,0.0173802594623983,0.010702052522013323,0.0044308056924576445,0.04477339928123786
96,0.029141764731735242,0.027083384278805134,0.0,0.5769230769230769,0.0,0.9577464788732395,0.550205158305678,0.0,0.44918314018258687,1.0,0.6,0.971830985915493,0.4,0.12993711559507834,0.19093928645625657,0.391610361491941,0.02056099967095057,0.12712162695104748,0.20237617228559485,0.03904217920807934
97,0.029146350074692018,0.02708530897062328,0.031746031746031744,0.5384615384615384,0.0,0.9436619718309859,0.5234977850803277,0.0,0.48487053819121506,1.0,0.8,0.971830985915493,0.2,0.04404448226889915,0.10606563186106253,0.3322592601791675,0.01751793784943472,0.028583539002749125,0.5511322011967441,0.10731782120098009
98,0.029140627870070657,0.027082247967697592,0.031746031746031744,0.5769230769230769,0.0,0.9154929577464789,0.6937359097452729,0.0,0.44170517818178556,1.0,0.8,0.5070422535211268,0.1,0.030916496284613897,0.1105688316058141,0.012371315130282022,0.01801622189245249,0.02316059340607504,0.0033572599818569955,0.031223604179062708
99,0.035396825018086386,0.033335457420051784,0.031746031746031744,0.6538461538461539,0.04672897196261682,0.9295774647887324,0.5537403007376687,0.0,0.3066722697640074,1.0,0.8,0.9436619718309859,0.3,0.13325815320836773,0.2793549186428345,0.17923228504880603,0.017658517165458493,0.024750769939801208,0.03459246588879325,0.09505925291689911
100,0.029140406009334874,0.02708202621440442,0.031746031746031744,0.5384615384615385,0.009345794392523364,0.7323943661971831,0.45114050073676815,0.0,0.40638849196321525,1.0,0.8,0.9014084507042254,0.0,0.05977425491085293,0.08341217626905781,0.0910083969477466,0.030004579623921012,0.017776739706789543,0.00374893333567701,0.05516455222293656
101,0.02914046628525324,0.02708208646113236,0.031746031746031744,0.6153846153846154,0.0,0.9014084507042254,0.6822242145486834,0.0,0.4490099688838525,1.0,0.8,0.619718309859155,0.1,0.024766791576328624,0.10656378612797612,0.02667963238762295,0.017380258907605757,0.011577218272886698,0.003019115130774399,0.05088762633897248
102,0.029140397811919017,0.027082017970276928,0.031746031746031744,0.5384615384615384,0.0,0.5915492957746479,0.6299541087738711,0.0,0.3887885517441466,1.0,0.8,0.5915492957746479,0.0,0.06606353131505235,0.17457734657153487,0.01455908716698201,0.030004579489941504,0.032669806038948125,0.003996512118490344,0.07963177034216862
103,0.0291405133397985,0.02708213349288996,0.031746031746031744,0.6923076923076923,0.009345794392523364,0.704225352112676,0.5209430145780986,0.0,0.3185506721868129,1.0,0.8,0.5633802816901409,0.0,0.030916496284613897,0.10903272251687288,0.025185297773488168,0.01801622189274131,0.014904524022162387,0.01839712338376621,0.05768307962457321
104,0.029140397707597798,0.02708201791231324,0.031746031746031744,0.5769230769230769,0.0,0.352112676056338,0.4865002823054807,0.0,0.30973617215708726,1.0,0.8,0.5633802816901409,0.0,0.024528059254024615,0.10578474046748686,0.0022874990644747317,0.017380258659908186,0.009176701343874077,0.0009948583302935904,0.050346658184117744
105,0.029140607110300643,0.027082227217981092,0.031746031746031744,0.5769230769230769,0.0,0.8028169014084507,0.6355175669521642,0.0,0.3808817992339918,1.0,0.8,0.5633802816901409,0.0,0.02444891090903955,0.02094425011594208,0.02948920249359132,0.020494788101512725,0.018952568678557626,0.010461770598308561,0.04043996133380829
106,0.02914039769774235,0.027082017906744082,0.031746031746031744,0.5769230769230769,0.0,0.619718309859155,0.5264704450046689,0.0,0.40737323820144866,1.0,0.8,0.7183098591549295,0.0,0.032587403566319575,0.1014165744764992,0.009052589344442237,0.018016221892451022,0.01468817611553991,0.0029967676890166745,0.04593232907836953
107,0.029140398029710246,0.02708201823864398,0.031746031746031744,0.6153846153846154,0.0,0.4084507042253521,0.4913946054904593,0.0,0.3392617197374914,1.0,0.8,0.5070422535211268,0.0,0.05703473536231645,0.0787814520716281,0.015197817685414488,0.03000457996229955,0.015961455548527955,0.00275688451029576,0.046075371703869814
108,0.029141735710785932,0.027082757702554583,0.031746031746031744,0.6538461538461539,0.0,0.6619718309859155,0.5568890752795698,0.0,0.2834579932195702,1.0,0.8,0.647887323943662,0.0,0.032587403566319575,0.1089026895404598,0.044404781617903205,0.018016221976202375,0.01468817611553991,0.02170892701749381,0.04771135281930024
109,0.029140398352054953,0.0270820185608327,0.031746031746031744,0.5769230769230769,0.0,0.3098591549295775,0.43899290858243945,0.0,0.3314408287833238,1.0,0.8,0.5492957746478873,0.0,0.01998623035430307,0.020930557734788684,0.003549952251119241,0.020494766352184637,0.01686897113635579,0.0012631759973068344,0.028587406649431022
110,0.02914723123567986,0.02708884813548279,0.031746031746031744,0.7692307692307692,0.009345794392523364,0.9436619718309859,0.5882708915342107,0.0,0.3925974557039513,1.0,0.8,0.8028169014084507,0.3,0.06792447860948152,0.10828500309917005,0.20532210145070937,0.03000836831002158,0.025012725288162355,0.10338740256797394,0.08900244750550011
111,0.029140397718884548,0.027082017927968938,0.031746031746031744,0.5,0.0,0.9577464788732395,0.5234976222258445,0.0,0.4483582357538338,1.0,0.8,0.9859154929577465,0.1,0.022063294306387572,0.02094425011594208,0.013011686770231817,0.020494767108772422,0.022192579565241143,0.0010258919322556363,0.03611583334085493
112,0.029140413236826257,0.027082033438393938,0.031746031746031744,0.6538461538461539,0.0,0.647887323943662,0.5595261041193527,0.0,0.3399954539250325,1.0,0.8,0.6056338028169015,0.0,0.01998623035430307,0.020930557734788684,0.006429128496769915,0.020494767084612467,0.01845610609215624,0.004510330871196466,0.02954755254600425
113,0.029140397698651732,0.027082017907280154,0.031746031746031744,0.5,0.0,0.9295774647887324,0.5860184839951512,0.0,0.47640429295468123,1.0,0.8,0.8450704225352113,0.2,0.045634498301914926,0.1370580793252258,0.06672869676273145,0.017385695239300395,0.02077599588051507,0.04206558767779277,0.0672688583681411
114,0.029140397698525278,0.027082017907567923,0.031746031746031744,0.5384615384615385,0.0,0.5352112676056338,0.4859398918182102,0.0,0.3790432000015824,1.0,0.8,0.6619718309859155,0.0,0.05703473536231645,0.10193373494498,0.006039190163135823,0.030004579356576806,0.01580797744075371,0.0010665456118913088,0.07629322857376372
115,0.029140398199603013,0.027082018408454644,0.031746031746031744,0.6153846153846154,0.0,0.4225352112676056,0.4500516563030499,0.0,0.29857596948072906,1.0,0.8,0.6056338028169015,0.0,0.030916496284613897,0.1089026895404598,0.005820463925544791,0.018016221892425927,0.012608148691530164,0.0027168346049465334,0.032391249447605665
116,0.02914039769753396,0.02708201790662873,0.031746031746031744,0.5,0.0,0.43661971830985913,0.3528623553076762,0.0,0.3982161539430267,1.0,0.8,0.8169014084507042,0.0,0.026370898462866586,0.02789402115871126,0.0007040544601373501,0.015251826260798074,0.016547228368174315,2.3594401273118146e-06,0.027048807924654267
117,0.029140397698330878,0.027082017907425093,0.031746031746031744,0.5384615384615385,0.0,0.3802816901408451,0.4506640586619777,0.0,0.2911769616322839,1.0,0.8,0.5492957746478873,0.0,0.026370898462866586,0.03221770179886622,0.0025397312991837814,0.01525182627591351,0.016146429002200594,0.0003611634360294216,0.02408588237921989
118,0.029140400520387688,0.027082020728115164,0.031746031746031744,0.6153846153846154,0.0,0.46478873239436624,0.4547618797613858,0.0,0.3383800651032215,1.0,0.8,0.49295774647887325,0.0,0.026370898462866586,0.03221770179886622,0.0031745627849473,0.015251826312844519,0.016146429002200594,0.0002444027496074767,0.025245384012300857
119,0.031787830662519,0.02853671705607208,0.031746031746031744,0.46153846153846156,0.056074766355140186,0.9859154929577465,0.7170465060824982,1.0,0.5084936790936668,1.0,0.8,0.9436619718309859,0.6,0.0904680089754221,0.11477323700122348,0.5881281576178569,0.01812447633501063,0.24660841239338416,0.3312524908560258,0.12959266410214046
120,0.029140397702644538,0.027082017911043477,0.031746031746031744,0.5384615384615385,0.0,0.6338028169014085,0.538288995659443,0.0,0.35350601814578453,1.0,0.8,0.6619718309859155,0.0,0.05703473536231645,0.07558960239256607,0.01103865789934881,0.030004579593682672,0.018314303243744157,0.004662584736164822,0.04675656578996268
121,0.02914094569302983,0.02708256563674183,0.031746031746031744,0.6538461538461539,0.009345794392523364,0.9295774647887324,0.6121167872700584,0.0,0.38996254816884823,1.0,0.8,0.7323943661971831,0.3,0.030916496284613897,0.1097082695935709,0.0443762029474018,0.01801622189466786,0.016152664598106378,0.02010900227539223,0.05490932074189341
122,0.029140397890187075,0.027082018099188532,0.031746031746031744,0.5769230769230769,0.0,0.9859154929577465,0.643601545002993,1.0,0.5432895395886432,1.0,0.8,1.0,0.4,0.1578493193363376,0.03325135473933783,0.19198708928258845,0.01658311175868208,0.18518449189477698,0.36114027783835023,0.06671015158450716
123,0.02914039770990806,0.027082017918989287,0.031746031746031744,0.6153846153846154,0.0,0.8169014084507042,0.525336857227154,0.0,0.38854753373978335,1.0,0.8,0.8309859154929577,0.0,0.0390931609673834,0.10890038819078235,0.013243093271896756,0.01801622189280088,0.015262954819893837,0.007931389095182824,0.05033599138803301
124,0.029140398887408603,0.027082019095927057,0.031746031746031744,0.6153846153846154,0.009345794392523364,0.9859154929577465,0.6635347024069875,0.5,0.5080531790635276,1.0,0.8,0.9154929577464789,0.2,0.03507218845357714,0.10900108604580323,0.06360511532161363,0.01738258237474576,0.025708399282584053,0.046626507368254196,0.05292613609772436
125,0.029140398381008126,0.027082018589771883,0.031746031746031744,0.5,0.0,0.8028169014084507,0.5518577510229938,0.0,0.42914973599458517,1.0,0.8,0.971830985915493,0.0,0.07389262107519864,0.1222219422691104,0.11578751100457096,0.030006476094484192,0.019095850438613195,0.035679430379335325,0.05575200655827497
126,0.029140409525509448,0.027082029728876134,0.031746031746031744,0.6538461538461539,0.0,0.5633802816901409,0.4691257903860033,0.0,0.2944592964498969,1.0,0.8,0.5915492957746479,0.0,0.01998623035430307,0.02094425011594208,0.007350094337152088,0.02049476687195455,0.0185884831569784,0.0037270951223391195,0.030161401129310265
127,0.029140692026605852,0.027082312093163086,0.031746031746031744,0.7307692307692308,0.0,0.676056338028169,0.5023470224351372,0.0,0.34158487872927057,1.0,0.8,0.676056338028169,0.0,0.043911388416262236,0.05285990650060718,0.015064495527798542,0.015251905539867895,0.05645734130113497,0.0029268535361382975,0.028204272113168064
128,0.029140397697869358,0.027082017906815137,0.031746031746031744,0.5384615384615385,0.0,0.7464788732394366,0.4938650856837147,0.0,0.4130444952335871,1.0,0.8,0.7746478873239436,0.0,0.05703473536231645,0.1026420543788784,0.044592692896952155,0.030004579399666484,0.01580797744075371,0.0008702186944803171,0.08641355310394022
129,0.029140398164196335,0.027082018373064953,0.031746031746031744,0.6923076923076923,0.0,0.352112676056338,0.37688844145833833,0.0,0.31542394369817084,1.0,0.8,0.5633802816901409,0.0,0.02381120622484329,0.10578474046748686,0.004255793173639159,0.01738025869729452,0.009826342820462863,0.0019189335302991302,0.03349760052944979
130,0.02914180204595218,0.02708279437947919,0.031746031746031744,0.5384615384615384,0.0,0.7605633802816901,0.6069644982540807,0.0,0.40646582493363537,1.0,0.8,0.6619718309859155,0.0,0.02891689935003776,0.03221770179886622,0.08589641371275118,0.015253797210763888,0.021913058543399772,0.027046509147863693,0.12313178796393172
131,0.05812897550939389,0.045867821772220985,0.025000000000000022,0.7307692307692308,0.007692307692307693,0.8958333333333334,0.5535937239726552,0.0,0.37395636204683924,1.0,0.8,0.8541666666666666,0.1,0.1340151764277176,0.42219489876792604,0.36956875188866983,0.06337492816035868,0.07548502587385482,0.9449263872285958,1.539396339898479
132,0.055517431894908986,0.043272063505180924,0.025000000000000022,0.7307692307692308,0.0,0.5208333333333333,0.5252071682724218,0.0,0.2737866485246129,1.0,0.8,0.5208333333333333,0.0,0.06052097747837522,0.2067396311517088,0.054676023664868345,0.06277202575025699,0.012477323964108014,0.022707922756921628,0.045393699529948046
133,0.05551589574305771,0.04327053637073164,0.025000000000000022,0.6538461538461539,0.0,0.5833333333333333,0.4588573244950632,0.0,0.27259483470123136,1.0,0.8,0.6666666666666667,0.0,0.056657365814986996,0.13234473360397117,0.1466342241879444,0.05619990589498664,0.017405821000344886,0.1322986771669714,0.029612369335749546
134,0.0555229884826518,0.043277587472359935,0.025000000000000022,0.6923076923076923,0.0,0.45833333333333337,0.5054463089813962,0.0,0.2639401890195412,1.0,0.8,0.7083333333333333,0.0,0.09919204661019379,0.15456876496264543,0.08051651378144772,0.0627731007467023,0.04474277032304477,0.040913575827281695,0.0589092738661397
135,0.05553617331409455,0.04329069488383547,0.025000000000000022,0.6153846153846154,0.038461538461538464,0.9375,0.6151161337554771,0.5,0.4285549876048722,1.0,0.8,0.7916666666666666,0.3,0.0640676890018237,0.3234787011573969,0.811620199561419,4.338946257651514,0.13821459598831665,0.8459885334778383,0.040773202713950366
136,0.05551568375480154,0.043270325626847406,0.025000000000000022,0.6538461538461539,0.0,0.625,0.5335279220931578,0.0,0.38051043111590066,1.0,0.8,0.4375,0.0,0.04049097286496196,0.257656225360686,0.06893142966937202,0.0627726846099341,0.011970219175627642,0.014295411298918136,0.05927451984858415
137,0.05551598138413094,0.04327062150908967,0.025000000000000022,0.6153846153846154,0.0,0.47916666666666663,0.5211334589120894,0.0,0.40888930929294787,1.0,0.8,0.7708333333333334,0.0,0.37197420139207926,0.7580948364824791,0.0894160368314593,0.053173548978707616,0.15143386126943154,0.1207019019554402,0.019502111053759364
138,0.055515775578036,0.043270416911079856,0.025000000000000022,0.6923076923076923,0.0,0.875,0.5817049453254385,0.0,0.4567891674205188,1.0,0.8,0.8333333333333334,0.1,0.04049097286496196,0.6786932697659616,0.1405146209377565,0.06309024962341087,0.027995545083591176,0.309840393766776,0.06992547820530699
139,0.055515722361538566,0.0432703640069631,0.025000000000000022,0.6538461538461539,0.0,0.8958333333333334,0.6579554272598408,0.0,0.43222073991692267,1.0,0.8,0.3125,0.1,0.03189484686348318,0.08896778317021957,0.07350782883640314,0.04272162724332218,0.027510639556016445,0.08542744439310043,0.019796440150699226
140,0.056148656346655335,0.043899555368808685,0.0,0.7692307692307692,0.007692307692307693,0.8125,0.4147122365244065,0.0,0.31341400691791943,1.0,0.6,0.5833333333333333,0.1,0.07415775865128058,0.14902314786892598,0.40287433908335196,0.06339242535322427,0.10765552577224576,0.32465746870377066,0.02544741175881761
141,0.055599436461007845,0.04335358622456609,0.0,0.6923076923076923,0.023076923076923078,0.7083333333333333,0.49017557046467586,0.0,0.328579969704069,1.0,0.6,0.47916666666666663,0.0,0.22468118729231698,0.7252690960461777,0.04621231106264855,0.03136102616827642,0.11395809943829094,0.08285090451195365,0.03679745554259854
142,0.05552870371192653,0.043283269145327874,0.0,0.7692307692307693,0.0,0.5,0.48551680536914377,0.0,0.37801433101357773,1.0,0.6,0.5,0.0,0.200507857143458,0.3488510960062344,0.019152023493372704,0.053155028906178695,0.08465637106118176,0.0664277920017311,0.014939334391346818
143,0.05554003793000051,0.04329453680259682,0.025000000000000022,0.7692307692307693,0.0,0.8125,0.49220623760094806,0.0,0.3306618246194829,1.0,0.8,0.6041666666666667,0.1,0.08240821930475782,0.2937427489271999,0.04772098063227379,0.03135671903764527,0.06549771811841673,0.07176008072532293,0.03130802981421898
144,0.05552725894237254,0.04328183285899434,0.025000000000000022,0.7692307692307692,0.007692307692307693,0.8333333333333334,0.5827688899498954,0.0,0.4507123168343099,1.0,0.8,0.6041666666666667,0.1,0.08247855965818279,0.08896778317021957,0.08014949570462858,0.04466423413031673,0.07848701549480401,0.11652016947971328,0.020184354778742728
145,0.05551568330413181,0.04327032517882301,0.0,0.6923076923076923,0.0,0.7708333333333334,0.5440235274102956,0.0,0.40261029976311835,1.0,0.6,0.625,0.0,0.08183307589361932,0.16147131003135337,0.012385411361707465,0.05315500220479229,0.059381017448488525,0.018719374225733377,0.016968486696137913
146,0.055516198089976765,0.04327083694286238,0.0,0.7692307692307692,0.007692307692307693,0.75,0.5691501093689908,0.0,0.3764233819292391,1.0,0.6,0.35416666666666663,0.0,0.07270674556883552,0.20132155123109483,0.047227966454028145,0.05315601218011899,0.03508599644135607,0.03864955399032879,0.019224234717312924
147,0.055515688338370395,0.043270330183510675,0.025000000000000022,0.5,0.0,0.6666666666666667,0.5322224890226449,0.0,0.41826951874983564,1.0,0.8,0.8541666666666666,0.0,0.06305486522073293,0.32636485691718364,0.007564153773130161,0.05618210024990799,0.02846402719221574,0.014080250245453277,0.023240166518733965
148,0.05551568328226164,0.043270325157081235,0.025000000000000022,0.6153846153846154,0.0,0.4375,0.46539541451862143,0.0,0.3609113954120158,1.0,0.8,0.35416666666666663,0.0,0.03075685895780837,0.21039286582223224,0.0032224579268600234,0.04143117284703833,0.03000976459983628,0.003664839025681799,0.005431429504985773
149,0.055515683281688544,0.043270325156511524,0.025000000000000022,0.7307692307692308,0.0,0.14583333333333337,0.2852344082942434,0.0,0.31339941612873057,1.0,0.8,0.3125,0.0,0.035900828791696135,0.1458739859101978,0.004773222144272129,0.05315500216528602,0.020155167508714825,0.003645431209711609,0.009380075135707868
150,0.05551568328167833,0.043270325156501366,0.025000000000000022,0.6153846153846154,0.0,0.3125,0.36634402003345257,0.0,0.31984576319009805,1.0,0.8,0.47916666666666663,0.0,0.1261994483021361,0.12176728973149957,0.0031965765783878663,0.05618128535957523,0.021147006589185408,0.002232737848970626,0.01142406655758234
151,0.055515683283163586,0.04327032515797791,0.025000000000000022,0.6923076923076923,0.0,0.22916666666666663,0.2209732162547947,0.0,0.28838116890811205,1.0,0.8,0.7083333333333333,0.0,0.4525380250902813,0.43667775524560903,0.004907322297649432,0.03135298708827282,0.09458765519725629,0.0031289548955702076,0.024163118734212095
152,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.6153846153846154,0.0,0.20833333333333337,0.15439161519891853,0.0,0.27261945143813393,1.0,0.8,0.625,0.0,0.09919204661019379,0.1896167536000873,0.0025630747774799626,0.06277138085736414,0.019496745158838785,0.00016101404696487428,0.026746542256504677
153,0.0555159424077345,0.04327058276148554,0.025000000000000022,0.6923076923076923,0.0,0.5625,0.2673585080323203,0.0,0.35079503290720515,1.0,0.8,0.7708333333333334,0.0,0.03611432995723398,0.09498949206693272,0.044700758988102815,0.04143159086562427,0.04381618411772468,0.12068029007563567,0.01531564782545381
154,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.6153846153846154,0.0,0.47916666666666663,0.357730703904075,0.0,0.37773735957127674,1.0,0.8,0.5208333333333333,0.0,0.03778367238514296,0.7388539497728033,0.010511577759820779,0.0531550020353996,0.035380983492093065,0.006110130113163884,0.015725778559129464
155,0.05551568342580304,0.04327032529978009,0.025000000000000022,0.576923076923077,0.0,0.8541666666666666,0.4654361314484873,0.0,0.41664784412088307,1.0,0.8,0.5416666666666667,0.1,0.07558929124903643,0.124164657538147,0.1990465498186193,0.056190160090781184,0.07139849317697057,0.11895980234144925,0.04371417694701028
156,0.05551568328168344,0.04327032515650642,0.025000000000000022,0.6538461538461539,0.0,0.7291666666666667,0.5297420982411178,0.0,0.38200544069119413,1.0,0.8,0.5208333333333333,0.0,0.05099705060046733,0.12268307963263902,0.003584941042840077,0.05618129510531109,0.01376014728844441,0.0021936610563637726,0.013063290692281066
157,0.05551568328167811,0.0432703251565012,0.025000000000000022,0.6538461538461539,0.0,0.5208333333333333,0.42702598263961644,0.0,0.33415151148474675,1.0,0.8,0.45833333333333337,0.0,0.034386104915785934,0.32886481454858785,0.006778471282243365,0.06277138722200332,0.011502982306909585,0.0022347620627403268,0.02280065627171711
158,0.055515683342838296,0.04327032521730234,0.0,0.6153846153846154,0.0,0.35416666666666663,0.36309897700982163,0.0,0.38334400434750926,1.0,0.6,0.5833333333333333,0.0,0.04358067678575997,0.13139545166416577,0.018077990921720792,0.041431293978782646,0.044847001987649765,0.005244080983450345,0.00726679110049238
159,0.05551568328167833,0.043270325156501255,0.025000000000000022,0.6538461538461539,0.0,0.5416666666666667,0.28522660215534934,0.0,0.23565760311318618,1.0,0.8,0.9583333333333334,0.0,0.09032146614294606,1.0043836337669818,0.18942685642357285,0.05315500235874975,0.1609324756350496,0.015205977465732603,0.03851065905361209
160,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.6923076923076923,0.0,0.41666666666666663,0.2881197425762544,0.0,0.2717973184323018,1.0,0.8,0.7708333333333334,0.0,0.04049097286496196,0.2749724485658051,0.015442298848645864,0.06277138231724337,0.028954161249729986,0.0002110493045310687,0.026670931636838497
161,0.055515683367540536,0.04327032524185953,0.025000000000000022,0.6153846153846154,0.0,0.47916666666666663,0.4218589226691337,0.0,0.3541204449732068,1.0,0.8,0.4375,0.0,0.031207224471129044,0.20644182831208951,0.02849142801278184,0.031353133777650116,0.04269732277577184,0.009108320077057256,0.027683564433973396
162,0.055515770791679464,0.04327041215281918,0.8333333333333334,0.8076923076923077,0.007692307692307693,0.41666666666666663,0.41081910275296907,0.0,0.34520813774369186,1.0,0.8,0.375,0.0,0.03709500137140703,0.15445292988618475,0.03268365569671123,0.031361024513316876,0.0434746536303531,0.09775455878967103,0.01781604538096592
163,0.05551764779654833,0.04327227813942497,0.025000000000000022,0.7692307692307692,0.023076923076923078,0.875,0.6399272384985132,0.25,0.3914147823480557,1.0,0.8,0.41666666666666663,0.1,0.04049097286496196,0.15723540279241072,0.09277459741456547,0.06295786057999105,0.023233759813055466,0.1401346781725297,0.049720326264982295
164,0.05551575836613276,0.04327039980021041,0.025000000000000022,0.7307692307692308,0.007692307692307693,0.5833333333333333,0.5853371251172677,0.14285714285714285,0.34323643655440983,1.0,0.8,0.33333333333333337,0.0,0.02679993685438024,0.15445487555502682,0.02482649975050771,0.03135523243230267,0.02355451751822272,0.03769836715086855,0.019460230876935977
165,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.6923076923076923,0.0,0.125,0.2419025676848825,0.0,0.2574735210902718,1.0,0.8,0.33333333333333337,0.0,0.03075685895780837,0.08896778317021957,0.0041116592740962354,0.041431204310001274,0.02258819558436666,0.0017347628734990647,0.005742794587330178
166,0.05551568334415691,0.04327032521861318,0.025000000000000022,0.5769230769230769,0.0,0.8333333333333334,0.593368600599655,0.0,0.4031320994008837,1.0,0.8,0.39583333333333337,0.1,0.02679993685438024,0.15512136591436135,0.04696083326815408,0.031356597885772386,0.022056079922177316,0.03673190888457964,0.035133197767563185
167,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.7692307692307692,0.0,0.39583333333333337,0.2888305186712816,0.0,0.27874273652341486,1.0,0.8,0.5416666666666667,0.0,0.05099705060046733,0.12173919296117479,0.012395001233554673,0.05618127849622474,0.016050437148883774,0.00498625610093861,0.010082523400271746
168,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.6538461538461539,0.0,0.375,0.46411982397981166,0.0,0.30897318914434446,1.0,0.8,0.33333333333333337,0.0,0.034386104915785934,0.22115464146527758,0.0046566414494353765,0.06277138262460455,0.010310489427536715,0.0013258765575019735,0.02360994158027066
169,0.05551568328170253,0.04327032515652546,0.025000000000000022,0.8076923076923077,0.0,0.25,0.28364046871492654,0.0,0.33306195550223305,1.0,0.8,0.5416666666666667,0.0,0.02812912436018972,0.20259718165834387,0.011207759427273437,0.03135305190510809,0.02221508216925444,0.00772383353211251,0.020124459359294484
170,0.05551568328178391,0.04327032515660634,0.025000000000000022,0.6538461538461539,0.0,0.1875,0.18444494111741327,0.0,0.3487849791676796,1.0,0.8,0.625,0.0,0.03158337625046714,0.0824867458547948,0.00950853376615457,0.04143114169726024,0.02511206668495123,0.05112346407347014,0.006268502235705015
171,0.05551761881617878,0.043272249329177614,0.025000000000000022,0.6538461538461539,0.007692307692307693,0.6875,0.5966212592177123,0.0,0.3352714480516855,1.0,0.8,0.4375,0.0,0.02812912436018972,0.1945179789859257,0.21107101605441186,0.03157405115917674,0.04983046039215744,0.17592892143778222,0.05412774344544569
172,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.5384615384615385,0.0,0.45833333333333337,0.3919622046601259,0.0,0.32400621607102387,1.0,0.8,0.5416666666666667,0.0,0.04034446590349158,0.3551863791126794,0.007131593425569004,0.04143121952080667,0.06132494731755398,0.0022750793234369584,0.006770414898639786
173,0.05551568328167811,0.043270325156501144,0.025000000000000022,0.6153846153846154,0.0,0.10416666666666663,0.1088972239697884,0.0,0.2391076060165115,1.0,0.8,0.45833333333333337,0.0,0.035900828791696135,0.1458739859101978,0.03750783736713023,0.053155002019288466,0.019376270310518,0.05217564915016519,0.009973590382805674
174,0.05551568328168022,0.04327032515650325,0.025000000000000022,0.6538461538461539,0.0,0.22916666666666663,0.33396530166602745,0.0,0.30745034240821256,1.0,0.8,0.45833333333333337,0.0,0.02679993685438024,0.2019850815204219,0.03710498464322424,0.031354312115219614,0.021382828571017008,0.09996895142587302,0.017406722088438617
175,0.055515683283329675,0.04327032515814311,0.025000000000000022,0.7692307692307692,0.0,0.35416666666666663,0.3984676155646637,0.0,0.3077301901214996,1.0,0.8,0.3125,0.0,0.034386104915785934,0.25777038589247847,0.007202097994782991,0.0627713898019683,0.011072495720469927,0.0027289547374663033,0.019893979923512814
