Row,kDN,N1,CL,DCP
z_1,-0.39086756834656833,-0.1282722350870039,0.11361517703334839,-0.2790127408687192
z_2,0.19280547457975847,0.12417870558221376,0.4495980393794034,-0.10496551039343577
