Row,kDN,N1,CL,DCP
56,-0.1567689949832792,-0.14818920016199313,-0.056642927788025085,-1.2584418264926986
57,-0.2803567641667095,-0.3545500149866364,-0.10797185531623722,-1.1757892237169199
58,-0.865568167844158,0.5523949469025543,-0.11879594959449251,-1.1264402228109154
59,-1.2260066884201062,0.46556677496223187,0.05262158081650472,-1.193685502762737
60,-1.7738612382408614,-0.36460306353847327,-1.2034082317626726,2.354452046563047
61,1.6235641795125693,-0.07852069329053579,-1.0471942156094047,2.3545369632408613
62,1.6235641795125693,2.075768739796385,2.1116627949780895,2.3565162270895468
63,1.6235641795125693,0.5789195982511928,-1.2389915044780007,0.7050707590493661
64,0.2707734925772145,0.002810770786239955,-0.932724861931665,0.6506415889230406
65,-1.3844341428358,-0.5436313934082339,-1.1283103139967714,0.6779476313873463
66,1.6235641795125693,2.075768739796385,-1.2057612882423634,0.7344777809322572
67,1.6235641795125693,2.075768739796385,2.0791789315686606,0.7362818197951732
68,-1.060721569717788,0.5272158245375057,-0.8878346534309772,0.6881682981727748
69,1.6235641795125693,-0.4313666301192671,-0.903890866246067,2.3581826375752692
70,-0.32183332307379164,-0.2774173725872487,-0.9809334117419785,0.6527246826275264
71,1.6235641795125693,-0.6167263238648638,2.207500920975547,-1.044556051144539
72,1.6235641795125693,-1.712917361260047,-0.7813162205896678,0.6215793918143523
73,-0.43900860218877746,-0.4786441544812824,-1.2264662297499638,0.764692898241045
74,1.6235641795125693,0.31820036804046925,0.41852029260459367,-1.2147526982092751
75,1.6235641795125693,-0.8938680294670873,-1.1018790173329922,-1.0906367508888657
76,-0.535829243863809,-0.03600557733895538,-0.817160251195077,0.6724120116040296
77,1.6235641795125693,0.3113199496637462,-1.1810165262055627,0.6415451618265245
78,-0.16171907873547278,0.4762628748418561,-1.0243993792748918,0.6905028153214368
79,-0.8050748151026974,0.2652705779841803,-1.2773929645046762,0.7115819652802798
80,1.6235641795125693,0.11593120181245449,-1.0853331644321575,0.727850705537511
81,-0.2037601295516853,-1.5178730743904891,-1.073338796310681,0.6642262122823265
82,1.6235641795125693,2.075768739796385,-0.8380718334600062,0.7639644545129961
83,0.1025147033695528,-0.8479853965462294,-1.0101456200105183,0.6992322200142517
84,1.6235641795125693,2.075768739796385,2.207500920975547,2.3783377042694176
85,-0.040892659521141794,-0.06725948367572097,-1.1010501027311397,0.7423992913405548
86,-0.9182134023284505,0.42395197862018336,-1.2635596765867443,0.751296375650628
87,-0.2946137563235781,-0.45754770586044297,-1.159371530838057,0.6583900760765716
88,-0.6380881824746922,-0.18064003238214235,-0.9751463322873601,0.6946560047571504
89,-0.4544856741414266,-0.5307468110158766,-0.6479266392244111,0.6028477897531151
90,-0.33663788079317436,-0.1895329442780701,-0.8428062408347586,0.6655076365146638
91,-0.5665145555346836,-0.8822559790550052,-1.0477191279322053,0.6773730535161029
92,-1.2409014303794632,-1.4871610793227965,-1.142377326018066,0.6665417401098013
93,-0.3791179538542208,-0.34329313969750913,-0.8686128397645156,2.353621500981923
94,-1.2514848147983368,-0.25040349368180254,-1.054499686793489,0.652814503098042
95,-0.8041965558838259,-2.5822337623567617,-1.1818272966843233,0.6485184760204528
96,1.6235641795125693,0.16123397257349675,-0.8919929143944778,-1.2332035026530275
97,1.6235641795125693,-0.21822875166472785,-0.9616356323028385,0.6434307069429964
98,1.6235641795125693,0.36863579986859907,-1.3590438193144068,0.5822785409759185
99,1.6235641795125693,0.17736180829181017,-0.3040010989891057,0.7616347224167408
100,-0.5421053432618257,0.5767169886322826,-1.0189915426324332,0.6345169324368128
101,1.6235641795125693,-0.8708859365145125,-1.0479452542010863,0.6871177763725241
102,-0.8650917328903288,0.041254748498659115,-0.9669589451752513,0.6947473502884378
103,-1.2830749914255637,-1.8443701720848955,-1.1290342738692283,0.6581232023776509
104,-0.6467945484300077,-0.0760489943382362,-0.9961919256328828,0.6638524455158539
105,-0.46154601732730277,0.05097325240264236,-0.8940916842350476,0.6316899165230728
106,-0.7172896119851929,-0.09160521034617809,-0.9364751915611109,0.7433889633762268
107,-0.41845009759832136,-0.39944234563293424,-1.1600402634647182,0.6486486986601911
108,-0.3969560889837504,0.6206715912329849,-0.9019676311719669,0.6796579315265923
109,-0.7694956999466857,-0.2531330581326027,-1.0342262452928077,0.6622006857344593
110,1.6235641795125693,0.9247730623990423,-0.9322047157988065,0.7144566298700306
111,1.6235641795125693,-1.203550613107303,-0.9222865526329584,0.6583332036618027
112,-0.2850663649450359,0.3832709378699827,-0.9877583320564084,0.6733681379041045
113,1.6235641795125693,-1.7991740014907767,-1.015258012449542,0.7548945872991214
114,-0.9374288487012553,0.8338200103307041,-0.94789206483236,0.7566603861080681
115,-0.43268336968955545,-0.23084202044312854,-1.1036195956545334,0.7070103751853585
116,-0.8676564588711579,0.3497838684881313,-1.1722596684620994,0.6757051621651742
117,-0.7136602119326697,0.7261367165545906,-1.0657582574741198,0.7178549444915054
118,-1.2208790176706188,-0.3602726601619727,-1.1262771323880976,0.6563508164158682
119,1.6235641795125693,2.075768739796385,-0.6103468227072798,0.7565973464755192
120,0.0426720526191811,-0.3151921458796646,-1.1421585038269055,0.7499394846957039
121,1.6235641795125693,-0.36671317918453106,-1.2113862786736398,0.6589026574922636
122,1.6235641795125693,2.075768739796385,-1.05985701597826,0.6669886477274976
123,-0.3201686110145944,-1.861423110495262,-0.8742790897138987,0.7024566288686587
124,1.6235641795125693,2.075768739796385,-1.0439253020613735,0.663102315096223
125,-0.23378246835018007,-1.0234204109973546,-1.0213965477081481,0.7125198524056258
126,-1.0469357383076547,-0.6511576553321251,-0.833382219274601,0.7903869143874772
127,-0.46112344404745026,-0.6021864845920463,-1.0204635377120614,0.6988783018933707
128,-0.20348679687435187,-0.8704945208825738,-0.9607944447999643,0.6967046952042281
129,-0.2503779403425967,-0.5585654509350798,-0.8815527759573937,0.6443417701147491
130,-0.3239121357324831,0.33887394149722355,-0.9436898306407915,0.7020104395891817
131,1.6235641795125693,-0.18435135372194386,1.2518550849928178,0.4342873986313053
132,-0.6548268952846816,0.6474578338032682,1.2654369924972935,0.4343854796947039
133,0.058793474071382246,-0.140115517518959,1.15135009861872,0.3989472420553951
134,-0.17060875243044957,0.4389904708479391,1.235641254936022,0.45902100398288165
135,1.6235641795125693,2.075768739796385,1.2815694065476575,0.3548020716259414
136,-0.0794816856723491,-0.29579793723514697,1.1818963979295012,0.4121723970229097
137,-0.9760256530903961,-0.47523749516566133,1.227703985754666,0.4273317350248029
138,1.6235641795125693,-0.3309124404505175,1.2940352860225102,0.42074641818689035
139,1.6235641795125693,0.051318399972719114,1.2364556731037708,0.440274110374878
140,1.6235641795125693,-0.3940113411729093,1.268543111393797,-0.9852011070364829
141,-1.2926496983249876,-2.570261805988586,1.265730530087265,-1.056426300509234
142,-0.0626359318676344,1.2057612780071214,1.2392575539020427,-1.2804541503360447
143,1.6235641795125693,0.6390578240802406,1.297847548571932,0.4585947946369971
144,1.6235641795125693,0.30708128675676294,1.1981070010500101,0.33162918960351073
145,0.31846026477137546,-0.5582182148252562,1.2400082319225414,-0.9695010264660963
146,-0.8534484794012114,-0.10594964946820255,1.2523736689272462,-1.0862181591626896
147,-0.5902163508148036,-0.5081381874585059,1.2626925085155372,0.47636008009688524
148,-0.9091741558725979,-0.33535289184775763,1.232943506938505,0.3504770950937048
149,-0.5068154781457739,-1.8421482506615814,1.2981428507459658,0.40254473731481916
150,-0.49777340850240054,0.5544760488080545,1.2214261494215755,0.4431869080869585
151,0.21231219044549432,-1.1361148542212942,1.282050830042459,0.42103015233274615
152,-0.9234438777897048,0.22935007249021225,1.3218933899984975,0.43665092722197363
153,-0.2563694439870517,-1.0544866789321092,1.2904368886345365,0.4669890593590807
154,-0.4322892366701689,-1.7705673095434633,1.249674484277667,0.4223992384047195
155,1.6235641795125693,-1.6332741562278066,1.2474927216663843,0.4164339516286936
156,-0.34260597441519114,0.8281597944111952,1.1458721487337276,0.4066405572770865
157,-0.9787921224619683,-2.682208134228907,1.291591388164697,0.38217430935210284
158,-0.6141287939245196,-0.7698112834768339,1.2282744301697732,-1.1732742497591881
159,-1.5684177796222922,-0.44813017295799396,1.2531702842404198,0.39136631204691286
160,-0.5430064739558016,0.5001494988598305,1.194175318619428,0.39338317052859423
161,-0.056754922522760286,-0.15152405481336503,1.186130489117342,0.42922385914664163
162,-0.7997543898456925,0.0646756089494556,1.2597862591166495,2.3783377042694176
163,1.6235641795125693,2.075768739796385,1.2325387311907536,0.3702378858653612
164,-0.07489741189799785,2.075768739796385,1.2147842006534249,0.41491575910038714
165,-0.2781011285832276,0.28303646612132594,1.2164992098514493,0.35344740575735983
166,1.6235641795125693,0.2695357408940956,1.2904752129250754,0.37401076492287283
167,-0.4032850324893497,0.44340587938258674,1.25212783727846,0.3942792671473962
168,-0.9538588588745549,-0.5418357372320111,1.1845089457080513,0.43859676996415653
169,-0.10364571399869628,0.12386748990818111,1.267034667051655,0.35273239326882994
170,-0.3193158259844926,0.42970090183228304,1.2456775908672064,0.4514109109271927
171,-0.18302541303634928,0.045263595046676874,1.2868583391431794,0.41915919712761196
172,-0.37486356126274045,0.09698008298715759,1.252395610908345,0.3969656544970915
173,-0.4127421263464637,0.13730029835175905,1.2565518172356005,0.42174871021281746
174,-0.05041454251619745,-2.480831483394772,1.2129999904003,0.3882777310692789
175,-0.26209495719282155,0.06669140453177184,1.3065100437841672,0.4165272124067019
176,-0.36849025603170515,1.2421128493824598,1.1876715705642535,-1.1319463786737511
177,-0.6443675816747393,1.0825497522673653,1.2003677437508333,-1.0649039450041247
178,-0.9192371953928284,-0.13980360820175333,1.2597733843663017,0.48624709353227064
